workerid,trial_number,trial_type,property,prevalence,animal,rt,property_index,animal_index
19,0,priors,are full-grown,30,Cardinals,174.26,0,1
19,0,priors,are full-grown,2,Mosquitos,174.26,0,2
19,0,priors,are full-grown,60,Kangaroos,174.26,0,3
19,0,priors,are full-grown,70,Lions,174.26,0,4
19,0,priors,are full-grown,70,Leopards,174.26,0,5
19,0,priors,are full-grown,70,Tigers,174.26,0,6
19,0,priors,are full-grown,75,Horses,174.26,0,7
19,0,priors,are full-grown,75,Cows,174.26,0,8
19,0,priors,are full-grown,80,Camels,174.26,0,9
19,0,priors,are full-grown,70,Hyenas,174.26,0,10
19,0,priors,are male,45,Swans,121.738,1,0
19,0,priors,are male,45,Cardinals,121.738,1,1
19,0,priors,are male,2,Mosquitos,121.738,1,2
19,0,priors,are male,45,Kangaroos,121.738,1,3
19,0,priors,are male,35,Lions,121.738,1,4
19,0,priors,are male,35,Leopards,121.738,1,5
19,0,priors,are male,35,Tigers,121.738,1,6
19,0,priors,are male,45,Horses,121.738,1,7
19,0,priors,are male,70,Cows,121.738,1,8
19,0,priors,are male,45,Camels,121.738,1,9
19,0,priors,are male,40,Hyenas,121.738,1,10
19,0,priors,carry malaria,0,Swans,123.706,2,0
19,0,priors,carry malaria,0,Cardinals,123.706,2,1
19,0,priors,carry malaria,20,Mosquitos,123.706,2,2
19,0,priors,carry malaria,10,Kangaroos,123.706,2,3
19,0,priors,carry malaria,10,Lions,123.706,2,4
19,0,priors,carry malaria,10,Leopards,123.706,2,5
19,0,priors,carry malaria,10,Tigers,123.706,2,6
19,0,priors,carry malaria,10,Horses,123.706,2,7
19,0,priors,carry malaria,1,Cows,123.706,2,8
19,0,priors,carry malaria,1,Camels,123.706,2,9
19,0,priors,carry malaria,10,Hyenas,123.706,2,10
19,0.333333333333,priors,have manes,0,Swans,69.142,3,0
19,0.333333333333,priors,have manes,0,Cardinals,69.142,3,1
19,0.333333333333,priors,have manes,0,Mosquitos,69.142,3,2
19,0.333333333333,priors,have manes,0,Kangaroos,69.142,3,3
19,0.333333333333,priors,have manes,35,Lions,69.142,3,4
19,0.333333333333,priors,have manes,0,Leopards,69.142,3,5
19,0.333333333333,priors,have manes,0,Tigers,69.142,3,6
19,0.333333333333,priors,have manes,100,Horses,69.142,3,7
19,0.333333333333,priors,have manes,0,Cows,69.142,3,8
19,0.333333333333,priors,have manes,0,Camels,69.142,3,9
19,0.333333333333,priors,have manes,100,Hyenas,69.142,3,10
19,0.166666666667,priors,are white,50,Swans,67.533,4,0
19,0.166666666667,priors,are white,0,Cardinals,67.533,4,1
19,0.166666666667,priors,are white,0,Mosquitos,67.533,4,2
19,0.166666666667,priors,are white,0,Kangaroos,67.533,4,3
19,0.166666666667,priors,are white,1,Lions,67.533,4,4
19,0.166666666667,priors,are white,1,Leopards,67.533,4,5
19,0.166666666667,priors,are white,1,Tigers,67.533,4,6
19,0.166666666667,priors,are white,20,Horses,67.533,4,7
19,0.166666666667,priors,are white,20,Cows,67.533,4,8
19,0.166666666667,priors,are white,1,Camels,67.533,4,9
19,0.166666666667,priors,are white,1,Hyenas,67.533,4,10
19,0,priors,are red,10,Swans,25.815,5,0
19,0,priors,are red,50,Cardinals,25.815,5,1
19,0,priors,are red,0,Mosquitos,25.815,5,2
19,0,priors,are red,0,Kangaroos,25.815,5,3
19,0,priors,are red,0,Lions,25.815,5,4
19,0,priors,are red,0,Leopards,25.815,5,5
19,0,priors,are red,0,Tigers,25.815,5,6
19,0,priors,are red,0,Horses,25.815,5,7
19,0,priors,are red,0,Cows,25.815,5,8
19,0,priors,are red,0,Camels,25.815,5,9
19,0,priors,are red,0,Hyenas,25.815,5,10
19,1,priors,have spots,0,Swans,43.555,6,0
19,1,priors,have spots,0,Cardinals,43.555,6,1
19,1,priors,have spots,0,Mosquitos,43.555,6,2
19,1,priors,have spots,0,Kangaroos,43.555,6,3
19,1,priors,have spots,0,Lions,43.555,6,4
19,1,priors,have spots,100,Leopards,43.555,6,5
19,1,priors,have spots,10,Tigers,43.555,6,6
19,1,priors,have spots,0,Horses,43.555,6,7
19,1,priors,have spots,0,Cows,43.555,6,8
19,1,priors,have spots,0,Camels,43.555,6,9
19,1,priors,have spots,0,Hyenas,43.555,6,10
19,1,priors,have pouches,0,Swans,26.086,7,0
19,1,priors,have pouches,0,Cardinals,26.086,7,1
19,1,priors,have pouches,0,Mosquitos,26.086,7,2
19,1,priors,have pouches,55,Kangaroos,26.086,7,3
19,1,priors,have pouches,0,Lions,26.086,7,4
19,1,priors,have pouches,0,Leopards,26.086,7,5
19,1,priors,have pouches,0,Tigers,26.086,7,6
19,1,priors,have pouches,0,Horses,26.086,7,7
19,1,priors,have pouches,0,Cows,26.086,7,8
19,1,priors,have pouches,0,Camels,26.086,7,9
19,1,priors,have pouches,0,Hyenas,26.086,7,10
19,1,priors,lay eggs,55,Ducks,43.537,8,0
19,1,priors,lay eggs,50,Ticks,43.537,8,1
19,1,priors,lay eggs,55,Robins,43.537,8,2
19,1,priors,lay eggs,0,Tigers,43.537,8,3
19,1,priors,lay eggs,50,Sharks,43.537,8,4
19,1,priors,lay eggs,55,Peacocks,43.537,8,5
19,1,priors,lay eggs,0,Dolphins,43.537,8,6
19,1,priors,lay eggs,0,Dogs,43.537,8,7
19,1,priors,lay eggs,0,cats,43.537,8,8
19,1,priors,lay eggs,55,Fish,43.537,8,9
19,1,priors,lay eggs,0,Guinea pigs,43.537,8,10
19,1,priors,eat people,0,Ducks,26.906,9,0
19,1,priors,eat people,0,Ticks,26.906,9,1
19,1,priors,eat people,0,Robins,26.906,9,2
19,1,priors,eat people,5,Tigers,26.906,9,3
19,1,priors,eat people,5,Sharks,26.906,9,4
19,1,priors,eat people,0,Peacocks,26.906,9,5
19,1,priors,eat people,0,Dolphins,26.906,9,6
19,1,priors,eat people,1,Dogs,26.906,9,7
19,1,priors,eat people,0,cats,26.906,9,8
19,1,priors,eat people,0,Fish,26.906,9,9
19,1,priors,eat people,0,Guinea pigs,26.906,9,10
19,1,priors,have beautiful feathers,100,Ducks,29.859,10,0
19,1,priors,have beautiful feathers,0,Ticks,29.859,10,1
19,1,priors,have beautiful feathers,100,Robins,29.859,10,2
19,1,priors,have beautiful feathers,0,Tigers,29.859,10,3
19,1,priors,have beautiful feathers,0,Sharks,29.859,10,4
19,1,priors,have beautiful feathers,100,Peacocks,29.859,10,5
19,1,priors,have beautiful feathers,0,Dolphins,29.859,10,6
19,1,priors,have beautiful feathers,0,Dogs,29.859,10,7
19,1,priors,have beautiful feathers,0,cats,29.859,10,8
19,1,priors,have beautiful feathers,0,Fish,29.859,10,9
19,1,priors,have beautiful feathers,0,Guinea pigs,29.859,10,10
19,1,priors,carry Lyme disease,2,Ducks,48.366,11,0
19,1,priors,carry Lyme disease,10,Ticks,48.366,11,1
19,1,priors,carry Lyme disease,2,Robins,48.366,11,2
19,1,priors,carry Lyme disease,2,Tigers,48.366,11,3
19,1,priors,carry Lyme disease,0,Sharks,48.366,11,4
19,1,priors,carry Lyme disease,2,Peacocks,48.366,11,5
19,1,priors,carry Lyme disease,0,Dolphins,48.366,11,6
19,1,priors,carry Lyme disease,2,Dogs,48.366,11,7
19,1,priors,carry Lyme disease,2,cats,48.366,11,8
19,1,priors,carry Lyme disease,0,Fish,48.366,11,9
19,1,priors,carry Lyme disease,1,Guinea pigs,48.366,11,10
19,1,priors,are female,55,Ducks,44.733,12,0
19,1,priors,are female,55,Ticks,44.733,12,1
19,1,priors,are female,55,Robins,44.733,12,2
19,1,priors,are female,55,Tigers,44.733,12,3
19,1,priors,are female,50,Sharks,44.733,12,4
19,1,priors,are female,55,Peacocks,44.733,12,5
19,1,priors,are female,50,Dolphins,44.733,12,6
19,1,priors,are female,55,Dogs,44.733,12,7
19,1,priors,are female,55,cats,44.733,12,8
19,1,priors,are female,50,Fish,44.733,12,9
19,1,priors,are female,50,Guinea pigs,44.733,12,10
19,1,priors,have wings,100,Ducks,41.067,13,0
19,1,priors,have wings,0,Ticks,41.067,13,1
19,1,priors,have wings,100,Robins,41.067,13,2
19,1,priors,have wings,0,Tigers,41.067,13,3
19,1,priors,have wings,0,Sharks,41.067,13,4
19,1,priors,have wings,100,Peacocks,41.067,13,5
19,1,priors,have wings,0,Dolphins,41.067,13,6
19,1,priors,have wings,0,Dogs,41.067,13,7
19,1,priors,have wings,0,cats,41.067,13,8
19,1,priors,have wings,0,Fish,41.067,13,9
19,1,priors,have wings,0,Guinea pigs,41.067,13,10
19,1,priors,attacks swimmers,1,Ducks,89.783,14,0
19,1,priors,attacks swimmers,0,Ticks,89.783,14,1
19,1,priors,attacks swimmers,0,Robins,89.783,14,2
19,1,priors,attacks swimmers,1,Tigers,89.783,14,3
19,1,priors,attacks swimmers,1,Sharks,89.783,14,4
19,1,priors,attacks swimmers,0,Peacocks,89.783,14,5
19,1,priors,attacks swimmers,1,Dolphins,89.783,14,6
19,1,priors,attacks swimmers,0,Dogs,89.783,14,7
19,1,priors,attacks swimmers,0,cats,89.783,14,8
19,1,priors,attacks swimmers,1,Fish,89.783,14,9
19,1,priors,attacks swimmers,0,Guinea pigs,89.783,14,10
19,1,priors,are juvenile,70,Ducks,91.694,15,0
19,1,priors,are juvenile,90,Ticks,91.694,15,1
19,1,priors,are juvenile,70,Robins,91.694,15,2
19,1,priors,are juvenile,40,Tigers,91.694,15,3
19,1,priors,are juvenile,30,Sharks,91.694,15,4
19,1,priors,are juvenile,40,Peacocks,91.694,15,5
19,1,priors,are juvenile,25,Dolphins,91.694,15,6
19,1,priors,are juvenile,20,Dogs,91.694,15,7
19,1,priors,are juvenile,20,cats,91.694,15,8
19,1,priors,are juvenile,50,Fish,91.694,15,9
19,1,priors,are juvenile,10,Guinea pigs,91.694,15,10
20,0,priors,attacks swimmers,0,Ticks,37.963,0,0
20,0,priors,attacks swimmers,80,Mosquitos,37.963,0,1
20,0,priors,attacks swimmers,5,Sharks,37.963,0,2
20,0,priors,attacks swimmers,0,Cardinals,37.963,0,3
20,0,priors,attacks swimmers,0,Lions,37.963,0,4
20,0,priors,attacks swimmers,0,Kangaroos,37.963,0,5
20,0,priors,attacks swimmers,0,Hyena,37.963,0,6
20,0,priors,attacks swimmers,1,Platypus,37.963,0,7
20,0,priors,attacks swimmers,0,Chameleon,37.963,0,8
20,0,priors,attacks swimmers,0,Ant,37.963,0,9
20,0,priors,attacks swimmers,0,Blue Jay,37.963,0,10
20,0,priors,are red,20,Ticks,30.466,1,0
20,0,priors,are red,0,Mosquitos,30.466,1,1
20,0,priors,are red,0,Sharks,30.466,1,2
20,0,priors,are red,100,Cardinals,30.466,1,3
20,0,priors,are red,0,Lions,30.466,1,4
20,0,priors,are red,0,Kangaroos,30.466,1,5
20,0,priors,are red,0,Hyena,30.466,1,6
20,0,priors,are red,0,Platypus,30.466,1,7
20,0,priors,are red,0,Chameleon,30.466,1,8
20,0,priors,are red,50,Ant,30.466,1,9
20,0,priors,are red,0,Blue Jay,30.466,1,10
20,0,priors,have manes,0,Ticks,27.316,2,0
20,0,priors,have manes,0,Mosquitos,27.316,2,1
20,0,priors,have manes,0,Sharks,27.316,2,2
20,0,priors,have manes,0,Cardinals,27.316,2,3
20,0,priors,have manes,50,Lions,27.316,2,4
20,0,priors,have manes,0,Kangaroos,27.316,2,5
20,0,priors,have manes,0,Hyena,27.316,2,6
20,0,priors,have manes,0,Platypus,27.316,2,7
20,0,priors,have manes,0,Chameleon,27.316,2,8
20,0,priors,have manes,0,Ant,27.316,2,9
20,0,priors,have manes,0,Blue Jay,27.316,2,10
20,0.333333333333,priors,are male,50,Ticks,16.108,3,0
20,0.333333333333,priors,are male,50,Mosquitos,16.108,3,1
20,0.333333333333,priors,are male,50,Sharks,16.108,3,2
20,0.333333333333,priors,are male,50,Cardinals,16.108,3,3
20,0.333333333333,priors,are male,50,Lions,16.108,3,4
20,0.333333333333,priors,are male,50,Kangaroos,16.108,3,5
20,0.333333333333,priors,are male,50,Hyena,16.108,3,6
20,0.333333333333,priors,are male,50,Platypus,16.108,3,7
20,0.333333333333,priors,are male,50,Chameleon,16.108,3,8
20,0.333333333333,priors,are male,50,Ant,16.108,3,9
20,0.333333333333,priors,are male,50,Blue Jay,16.108,3,10
20,0.166666666667,priors,carry Lyme disease,40,Ticks,21.783,4,0
20,0.166666666667,priors,carry Lyme disease,0,Mosquitos,21.783,4,1
20,0.166666666667,priors,carry Lyme disease,0,Sharks,21.783,4,2
20,0.166666666667,priors,carry Lyme disease,0,Cardinals,21.783,4,3
20,0.166666666667,priors,carry Lyme disease,0,Lions,21.783,4,4
20,0.166666666667,priors,carry Lyme disease,0,Kangaroos,21.783,4,5
20,0.166666666667,priors,carry Lyme disease,0,Hyena,21.783,4,6
20,0.166666666667,priors,carry Lyme disease,0,Platypus,21.783,4,7
20,0.166666666667,priors,carry Lyme disease,0,Chameleon,21.783,4,8
20,0.166666666667,priors,carry Lyme disease,0,Ant,21.783,4,9
20,0.166666666667,priors,carry Lyme disease,0,Blue Jay,21.783,4,10
20,0,priors,have pouches,0,Ticks,40.573,5,0
20,0,priors,have pouches,0,Mosquitos,40.573,5,1
20,0,priors,have pouches,0,Sharks,40.573,5,2
20,0,priors,have pouches,0,Cardinals,40.573,5,3
20,0,priors,have pouches,0,Lions,40.573,5,4
20,0,priors,have pouches,50,Kangaroos,40.573,5,5
20,0,priors,have pouches,0,Hyena,40.573,5,6
20,0,priors,have pouches,0,Platypus,40.573,5,7
20,0,priors,have pouches,0,Chameleon,40.573,5,8
20,0,priors,have pouches,0,Ant,40.573,5,9
20,0,priors,have pouches,0,Blue Jay,40.573,5,10
20,1,priors,are full-grown,5,Ticks,39.283,6,0
20,1,priors,are full-grown,10,Mosquitos,39.283,6,1
20,1,priors,are full-grown,35,Sharks,39.283,6,2
20,1,priors,are full-grown,30,Cardinals,39.283,6,3
20,1,priors,are full-grown,45,Lions,39.283,6,4
20,1,priors,are full-grown,45,Kangaroos,39.283,6,5
20,1,priors,are full-grown,40,Hyena,39.283,6,6
20,1,priors,are full-grown,40,Platypus,39.283,6,7
20,1,priors,are full-grown,15,Chameleon,39.283,6,8
20,1,priors,are full-grown,1,Ant,39.283,6,9
20,1,priors,are full-grown,30,Blue Jay,39.283,6,10
20,1,priors,carry malaria,0,Ticks,16.287,7,0
20,1,priors,carry malaria,5,Mosquitos,16.287,7,1
20,1,priors,carry malaria,0,Sharks,16.287,7,2
20,1,priors,carry malaria,0,Cardinals,16.287,7,3
20,1,priors,carry malaria,0,Lions,16.287,7,4
20,1,priors,carry malaria,0,Kangaroos,16.287,7,5
20,1,priors,carry malaria,0,Hyena,16.287,7,6
20,1,priors,carry malaria,0,Platypus,16.287,7,7
20,1,priors,carry malaria,0,Chameleon,16.287,7,8
20,1,priors,carry malaria,0,Ant,16.287,7,9
20,1,priors,carry malaria,0,Blue Jay,16.287,7,10
20,1,priors,are white,10,Ducks,26.312,8,0
20,1,priors,are white,90,Swans,26.312,8,1
20,1,priors,are white,0,Leopards,26.312,8,2
20,1,priors,are white,0,Robins,26.312,8,3
20,1,priors,are white,0,Tigers,26.312,8,4
20,1,priors,are white,0,Peacocks,26.312,8,5
20,1,priors,are white,95,Sandhill Crane,26.312,8,6
20,1,priors,are white,0,Walleyes,26.312,8,7
20,1,priors,are white,0,Beetles,26.312,8,8
20,1,priors,are white,0,Moles,26.312,8,9
20,1,priors,are white,0,Chipmunks,26.312,8,10
20,1,priors,have beautiful feathers,70,Ducks,30.258,9,0
20,1,priors,have beautiful feathers,65,Swans,30.258,9,1
20,1,priors,have beautiful feathers,0,Leopards,30.258,9,2
20,1,priors,have beautiful feathers,80,Robins,30.258,9,3
20,1,priors,have beautiful feathers,0,Tigers,30.258,9,4
20,1,priors,have beautiful feathers,100,Peacocks,30.258,9,5
20,1,priors,have beautiful feathers,65,Sandhill Crane,30.258,9,6
20,1,priors,have beautiful feathers,0,Walleyes,30.258,9,7
20,1,priors,have beautiful feathers,0,Beetles,30.258,9,8
20,1,priors,have beautiful feathers,0,Moles,30.258,9,9
20,1,priors,have beautiful feathers,0,Chipmunks,30.258,9,10
20,1,priors,eat people,0,Ducks,10.989,10,0
20,1,priors,eat people,0,Swans,10.989,10,1
20,1,priors,eat people,1,Leopards,10.989,10,2
20,1,priors,eat people,0,Robins,10.989,10,3
20,1,priors,eat people,1,Tigers,10.989,10,4
20,1,priors,eat people,0,Peacocks,10.989,10,5
20,1,priors,eat people,0,Sandhill Crane,10.989,10,6
20,1,priors,eat people,0,Walleyes,10.989,10,7
20,1,priors,eat people,0,Beetles,10.989,10,8
20,1,priors,eat people,0,Moles,10.989,10,9
20,1,priors,eat people,0,Chipmunks,10.989,10,10
20,1,priors,are female,50,Ducks,15.695,11,0
20,1,priors,are female,50,Swans,15.695,11,1
20,1,priors,are female,50,Leopards,15.695,11,2
20,1,priors,are female,50,Robins,15.695,11,3
20,1,priors,are female,50,Tigers,15.695,11,4
20,1,priors,are female,50,Peacocks,15.695,11,5
20,1,priors,are female,50,Sandhill Crane,15.695,11,6
20,1,priors,are female,50,Walleyes,15.695,11,7
20,1,priors,are female,50,Beetles,15.695,11,8
20,1,priors,are female,50,Moles,15.695,11,9
20,1,priors,are female,50,Chipmunks,15.695,11,10
20,1,priors,lay eggs,50,Ducks,46.861,12,0
20,1,priors,lay eggs,50,Swans,46.861,12,1
20,1,priors,lay eggs,0,Leopards,46.861,12,2
20,1,priors,lay eggs,50,Robins,46.861,12,3
20,1,priors,lay eggs,0,Tigers,46.861,12,4
20,1,priors,lay eggs,50,Peacocks,46.861,12,5
20,1,priors,lay eggs,50,Sandhill Crane,46.861,12,6
20,1,priors,lay eggs,50,Walleyes,46.861,12,7
20,1,priors,lay eggs,0,Beetles,46.861,12,8
20,1,priors,lay eggs,0,Moles,46.861,12,9
20,1,priors,lay eggs,0,Chipmunks,46.861,12,10
20,1,priors,are juvenile,75,Ducks,60.834,13,0
20,1,priors,are juvenile,75,Swans,60.834,13,1
20,1,priors,are juvenile,45,Leopards,60.834,13,2
20,1,priors,are juvenile,75,Robins,60.834,13,3
20,1,priors,are juvenile,40,Tigers,60.834,13,4
20,1,priors,are juvenile,70,Peacocks,60.834,13,5
20,1,priors,are juvenile,70,Sandhill Crane,60.834,13,6
20,1,priors,are juvenile,90,Walleyes,60.834,13,7
20,1,priors,are juvenile,95,Beetles,60.834,13,8
20,1,priors,are juvenile,80,Moles,60.834,13,9
20,1,priors,are juvenile,75,Chipmunks,60.834,13,10
20,1,priors,have wings,100,Ducks,11.302,14,0
20,1,priors,have wings,100,Swans,11.302,14,1
20,1,priors,have wings,0,Leopards,11.302,14,2
20,1,priors,have wings,100,Robins,11.302,14,3
20,1,priors,have wings,0,Tigers,11.302,14,4
20,1,priors,have wings,100,Peacocks,11.302,14,5
20,1,priors,have wings,100,Sandhill Crane,11.302,14,6
20,1,priors,have wings,0,Walleyes,11.302,14,7
20,1,priors,have wings,0,Beetles,11.302,14,8
20,1,priors,have wings,0,Moles,11.302,14,9
20,1,priors,have wings,0,Chipmunks,11.302,14,10
20,1,priors,have spots,20,Ducks,31.343,15,0
20,1,priors,have spots,50,Swans,31.343,15,1
20,1,priors,have spots,100,Leopards,31.343,15,2
20,1,priors,have spots,20,Robins,31.343,15,3
20,1,priors,have spots,0,Tigers,31.343,15,4
20,1,priors,have spots,50,Peacocks,31.343,15,5
20,1,priors,have spots,25,Sandhill Crane,31.343,15,6
20,1,priors,have spots,0,Walleyes,31.343,15,7
20,1,priors,have spots,5,Beetles,31.343,15,8
20,1,priors,have spots,0,Moles,31.343,15,9
20,1,priors,have spots,15,Chipmunks,31.343,15,10
21,0,priors,carry malaria,25,Lions,27.184,0,0
21,0,priors,carry malaria,50,Mosquitos,27.184,0,1
21,0,priors,carry malaria,10,Ducks,27.184,0,2
21,0,priors,carry malaria,5,Robins,27.184,0,3
21,0,priors,carry malaria,5,Cardinals,27.184,0,4
21,0,priors,carry malaria,25,Ticks,27.184,0,5
21,0,priors,carry malaria,25,Tigers,27.184,0,6
21,0,priors,carry malaria,25,Bears,27.184,0,7
21,0,priors,carry malaria,2,Cats,27.184,0,8
21,0,priors,carry malaria,2,Dogs,27.184,0,9
21,0,priors,carry malaria,20,Lizards,27.184,0,10
21,0,priors,carry Lyme disease,25,Lions,29.045,1,0
21,0,priors,carry Lyme disease,50,Mosquitos,29.045,1,1
21,0,priors,carry Lyme disease,3,Ducks,29.045,1,2
21,0,priors,carry Lyme disease,10,Robins,29.045,1,3
21,0,priors,carry Lyme disease,10,Cardinals,29.045,1,4
21,0,priors,carry Lyme disease,10,Ticks,29.045,1,5
21,0,priors,carry Lyme disease,20,Tigers,29.045,1,6
21,0,priors,carry Lyme disease,25,Bears,29.045,1,7
21,0,priors,carry Lyme disease,30,Cats,29.045,1,8
21,0,priors,carry Lyme disease,20,Dogs,29.045,1,9
21,0,priors,carry Lyme disease,20,Lizards,29.045,1,10
21,0,priors,have manes,50,Lions,38.721,2,0
21,0,priors,have manes,0,Mosquitos,38.721,2,1
21,0,priors,have manes,0,Ducks,38.721,2,2
21,0,priors,have manes,0,Robins,38.721,2,3
21,0,priors,have manes,0,Cardinals,38.721,2,4
21,0,priors,have manes,0,Ticks,38.721,2,5
21,0,priors,have manes,0,Tigers,38.721,2,6
21,0,priors,have manes,0,Bears,38.721,2,7
21,0,priors,have manes,0,Cats,38.721,2,8
21,0,priors,have manes,0,Dogs,38.721,2,9
21,0,priors,have manes,0,Lizards,38.721,2,10
21,0.333333333333,priors,are female,50,Lions,7.237,3,0
21,0.333333333333,priors,are female,50,Mosquitos,7.237,3,1
21,0.333333333333,priors,are female,50,Ducks,7.237,3,2
21,0.333333333333,priors,are female,50,Robins,7.237,3,3
21,0.333333333333,priors,are female,50,Cardinals,7.237,3,4
21,0.333333333333,priors,are female,50,Ticks,7.237,3,5
21,0.333333333333,priors,are female,50,Tigers,7.237,3,6
21,0.333333333333,priors,are female,50,Bears,7.237,3,7
21,0.333333333333,priors,are female,50,Cats,7.237,3,8
21,0.333333333333,priors,are female,50,Dogs,7.237,3,9
21,0.333333333333,priors,are female,50,Lizards,7.237,3,10
21,0.166666666667,priors,are juvenile,30,Lions,8.333,4,0
21,0.166666666667,priors,are juvenile,30,Mosquitos,8.333,4,1
21,0.166666666667,priors,are juvenile,30,Ducks,8.333,4,2
21,0.166666666667,priors,are juvenile,30,Robins,8.333,4,3
21,0.166666666667,priors,are juvenile,30,Cardinals,8.333,4,4
21,0.166666666667,priors,are juvenile,30,Ticks,8.333,4,5
21,0.166666666667,priors,are juvenile,30,Tigers,8.333,4,6
21,0.166666666667,priors,are juvenile,30,Bears,8.333,4,7
21,0.166666666667,priors,are juvenile,30,Cats,8.333,4,8
21,0.166666666667,priors,are juvenile,30,Dogs,8.333,4,9
21,0.166666666667,priors,are juvenile,30,Lizards,8.333,4,10
21,0,priors,are red,0,Lions,13.964,5,0
21,0,priors,are red,0,Mosquitos,13.964,5,1
21,0,priors,are red,0,Ducks,13.964,5,2
21,0,priors,are red,100,Robins,13.964,5,3
21,0,priors,are red,100,Cardinals,13.964,5,4
21,0,priors,are red,0,Ticks,13.964,5,5
21,0,priors,are red,0,Tigers,13.964,5,6
21,0,priors,are red,0,Bears,13.964,5,7
21,0,priors,are red,0,Cats,13.964,5,8
21,0,priors,are red,0,Dogs,13.964,5,9
21,0,priors,are red,0,Lizards,13.964,5,10
21,1,priors,lay eggs,0,Lions,18.64,6,0
21,1,priors,lay eggs,100,Mosquitos,18.64,6,1
21,1,priors,lay eggs,100,Ducks,18.64,6,2
21,1,priors,lay eggs,100,Robins,18.64,6,3
21,1,priors,lay eggs,100,Cardinals,18.64,6,4
21,1,priors,lay eggs,100,Ticks,18.64,6,5
21,1,priors,lay eggs,0,Tigers,18.64,6,6
21,1,priors,lay eggs,0,Bears,18.64,6,7
21,1,priors,lay eggs,0,Cats,18.64,6,8
21,1,priors,lay eggs,0,Dogs,18.64,6,9
21,1,priors,lay eggs,100,Lizards,18.64,6,10
21,1,priors,have wings,0,Lions,12.767,7,0
21,1,priors,have wings,100,Mosquitos,12.767,7,1
21,1,priors,have wings,100,Ducks,12.767,7,2
21,1,priors,have wings,100,Robins,12.767,7,3
21,1,priors,have wings,100,Cardinals,12.767,7,4
21,1,priors,have wings,0,Ticks,12.767,7,5
21,1,priors,have wings,0,Tigers,12.767,7,6
21,1,priors,have wings,0,Bears,12.767,7,7
21,1,priors,have wings,0,Cats,12.767,7,8
21,1,priors,have wings,0,Dogs,12.767,7,9
21,1,priors,have wings,0,Lizards,12.767,7,10
21,1,priors,have pouches,0,Peacocks,14.392,8,0
21,1,priors,have pouches,0,Leopards,14.392,8,1
21,1,priors,have pouches,0,Tigers,14.392,8,2
21,1,priors,have pouches,0,Sharks,14.392,8,3
21,1,priors,have pouches,100,Kangaroos,14.392,8,4
21,1,priors,have pouches,0,Swans,14.392,8,5
21,1,priors,have pouches,0,Geese,14.392,8,6
21,1,priors,have pouches,0,Pelicans,14.392,8,7
21,1,priors,have pouches,0,Turkeys,14.392,8,8
21,1,priors,have pouches,0,Seaguls,14.392,8,9
21,1,priors,have pouches,0,Red Pandas,14.392,8,10
21,1,priors,attacks swimmers,0,Peacocks,8.987,9,0
21,1,priors,attacks swimmers,0,Leopards,8.987,9,1
21,1,priors,attacks swimmers,0,Tigers,8.987,9,2
21,1,priors,attacks swimmers,100,Sharks,8.987,9,3
21,1,priors,attacks swimmers,0,Kangaroos,8.987,9,4
21,1,priors,attacks swimmers,0,Swans,8.987,9,5
21,1,priors,attacks swimmers,0,Geese,8.987,9,6
21,1,priors,attacks swimmers,0,Pelicans,8.987,9,7
21,1,priors,attacks swimmers,0,Turkeys,8.987,9,8
21,1,priors,attacks swimmers,0,Seaguls,8.987,9,9
21,1,priors,attacks swimmers,0,Red Pandas,8.987,9,10
21,1,priors,are white,0,Peacocks,34.812,10,0
21,1,priors,are white,0,Leopards,34.812,10,1
21,1,priors,are white,0,Tigers,34.812,10,2
21,1,priors,are white,50,Sharks,34.812,10,3
21,1,priors,are white,0,Kangaroos,34.812,10,4
21,1,priors,are white,100,Swans,34.812,10,5
21,1,priors,are white,25,Geese,34.812,10,6
21,1,priors,are white,100,Pelicans,34.812,10,7
21,1,priors,are white,0,Turkeys,34.812,10,8
21,1,priors,are white,100,Seaguls,34.812,10,9
21,1,priors,are white,0,Red Pandas,34.812,10,10
21,1,priors,eat people,0,Peacocks,10.88,11,0
21,1,priors,eat people,100,Leopards,10.88,11,1
21,1,priors,eat people,100,Tigers,10.88,11,2
21,1,priors,eat people,100,Sharks,10.88,11,3
21,1,priors,eat people,0,Kangaroos,10.88,11,4
21,1,priors,eat people,0,Swans,10.88,11,5
21,1,priors,eat people,0,Geese,10.88,11,6
21,1,priors,eat people,0,Pelicans,10.88,11,7
21,1,priors,eat people,0,Turkeys,10.88,11,8
21,1,priors,eat people,0,Seaguls,10.88,11,9
21,1,priors,eat people,0,Red Pandas,10.88,11,10
21,1,priors,are male,50,Peacocks,8.253,12,0
21,1,priors,are male,50,Leopards,8.253,12,1
21,1,priors,are male,50,Tigers,8.253,12,2
21,1,priors,are male,50,Sharks,8.253,12,3
21,1,priors,are male,50,Kangaroos,8.253,12,4
21,1,priors,are male,50,Swans,8.253,12,5
21,1,priors,are male,50,Geese,8.253,12,6
21,1,priors,are male,50,Pelicans,8.253,12,7
21,1,priors,are male,50,Turkeys,8.253,12,8
21,1,priors,are male,50,Seaguls,8.253,12,9
21,1,priors,are male,50,Red Pandas,8.253,12,10
21,1,priors,have spots,100,Peacocks,207.155,13,0
21,1,priors,have spots,100,Leopards,207.155,13,1
21,1,priors,have spots,100,Tigers,207.155,13,2
21,1,priors,have spots,67,Sharks,207.155,13,3
